fecha;provincia;siglas;grupo_edad;hombres;mujeres;tasa_hombres_x1000;tasa_mujeres_x1000;enfermos
18/04/2020;Valladolid;VA;0-9;255;228;1.207.557.892;1.137.667.781;483
18/04/2020;Ávila;AV;10-19;65;54;9.318.996.416;8.303.859.757;119
18/04/2020;Burgos;BU;10-19;120;123;7.417.939.049;803.711.448;243
18/04/2020;Valladolid;VA;10-19;144;150;5.837.995.622;6.423.432.682;294
18/04/2020;Zamora;ZA;10-19;31;37;5.352.209.945;6.593.014.968;68
18/04/2020;León;LE;20-29;192;293;1.041.158.289;1.699.338.824;485
18/04/2020;Salamanca;SA;20-29;229;362;1.404.907.975;2.090.552.091;591
18/04/2020;Segovia;SE;20-29;124;170;1.607.675.353;2.362.095.317;294
18/04/2020;Soria;SO;20-29;58;86;131.728.367;2.092.966.659;144
18/04/2020;Ávila;AV;30-39;189;270;2.275.737.508;3.301.137.058;459
18/04/2020;León;LE;30-39;341;587;1.396.911.229;2.391.525.769;928
18/04/2020;Zamora;ZA;30-39;71;115;8.286.647.993;1.462.918.204;186
18/04/2020;Burgos;BU;40-49;600;832;2.105.410.906;3.076.354.224;1432
18/04/2020;Palencia;PA;40-49;227;291;2.000.176.227;263.969.521;518
18/04/2020;Segovia;SE;40-49;353;468;3.102.751.165;4.062.852.678;821
18/04/2020;Soria;SO;40-49;171;247;2.526.222.485;3.974.255.833;418
18/04/2020;Ávila;AV;50-59;260;412;2.182.489.717;355.540.214;672
18/04/2020;Castilla y León;CyL;50-59;3581;5252;1.949.787.924;288.264.158;8833
18/04/2020;León;LE;60-69;496;608;1.638.640.193;2.022.621.424;1104
18/04/2020;Segovia;SE;60-69;362;391;4.118.316.268;4.806.392.133;753
18/04/2020;Valladolid;VA;60-69;467;592;1.499.004.943;1.759.600.523;1059
18/04/2020;Zamora;ZA;60-69;109;104;9.402.225.481;9.701.492.537;213
18/04/2020;Valladolid;VA;70-79;412;425;1.719.317.281;1.549.624.444;837
18/04/2020;Zamora;ZA;70-79;70;67;7.942.811.755;6.774.519.717;137
18/04/2020;Ávila;AV;80->80;300;441;506.243.672;4.889.677.348;741
18/04/2020;Burgos;BU;80->80;415;684;3.765.196.879;3.678.210.368;1099
18/04/2020;Castilla y León;CyL;80->80;3198;5238;3.916.813.639;3.863.173.732;8436
19/04/2020;Palencia;PA;0-9;40;20;7.137.758.744;3.829.216.925;60
19/04/2020;Soria;SO;0-9;40;26;1.185.536.455;803.461.063;66
19/04/2020;León;LE;10-19;99;108;580.270.793;6.640.841.173;207
19/04/2020;Salamanca;SA;10-19;126;124;8.907.741.251;9.031.318.281;250
19/04/2020;Burgos;BU;20-29;238;328;1.486.013.986;2.188.271.399;566
19/04/2020;Segovia;SE;20-29;124;172;1.607.675.353;2.389.884.674;296
19/04/2020;Ávila;AV;30-39;188;268;2.263.696.568;3.276.684.191;456
19/04/2020;Burgos;BU;30-39;422;573;2.024.077.893;2.865.429.814;995
19/04/2020;León;LE;30-39;344;588;140.920.077;2.395.599.919;932
19/04/2020;Palencia;PA;30-39;160;201;1.732.164.123;2.331.786.543;361
19/04/2020;Castilla y León;CyL;30-39;2395;3559;1.774.139.783;2.680.090.968;5954
19/04/2020;Valladolid;VA;40-49;702;1056;1.564.136.271;2.410.463.603;1758
19/04/2020;Zamora;ZA;40-49;108;172;9.805.701.834;1.585.691.896;280
19/04/2020;Ávila;AV;50-59;261;411;2.190.883.908;3.546.772.523;672
19/04/2020;León;LE;50-59;561;826;1.605.609.616;2.317.685.681;1387
19/04/2020;Soria;SO;50-59;191;293;2.616.796.821;4.575.980.009;484
19/04/2020;Valladolid;VA;50-59;607;889;1.537.604.175;2.202.293.953;1496
19/04/2020;Burgos;BU;60-69;404;452;1.733.087.384;2.083.525.399;856
19/04/2020;León;LE;60-69;499;610;1.648.551.323;2.029.274.784;1109
19/04/2020;Segovia;SE;60-69;362;393;4.118.316.268;4.830.977.259;755
19/04/2020;Castilla y León;CyL;60-69;2960;3411;1.942.741.628;2.282.322.871;6371
19/04/2020;Salamanca;SA;70-79;359;371;2.395.409.355;2.114.803.625;730
19/04/2020;Soria;SO;70-79;121;93;3.005.464.481;2.291.769.345;214
19/04/2020;Valladolid;VA;70-79;414;426;1.727.663.481;1.553.270.619;840
19/04/2020;Castilla y León;CyL;70-79;2321;2144;2.126.626.351;1.748.519.793;4465
19/04/2020;León;LE;80->80;538;889;311.108.541;3.005.307.461;1427
19/04/2020;Salamanca;SA;80->80;520;787;418.309.066;3.942.490.732;1307
19/04/2020;Soria;SO;80->80;280;452;7.671.232.877;7.950.747.581;732
19/04/2020;Castilla y León;CyL;80->80;3251;5367;3.981.726.435;3.958.314.895;8618
20/04/2020;Ávila;AV;0-9;92;77;1.582.115.219;1.442.217.644;169
20/04/2020;Palencia;PA;0-9;40;20;7.137.758.744;3.829.216.925;60
20/04/2020;Segovia;SE;0-9;83;69;1.399.190.829;1.228.195.087;152
20/04/2020;León;LE;10-19;104;112;6.095.773.987;6.886.798.254;216
20/04/2020;Palencia;PA;10-19;51;42;811.843.362;7.095.793.208;93
20/04/2020;Valladolid;VA;10-19;146;158;5.919.078.894;6.766.015.759;304
20/04/2020;Ávila;AV;20-29;108;144;1.512.181.462;2.182.479.539;252
20/04/2020;León;LE;20-29;197;299;1.068.271.786;1.734.137.571;496
20/04/2020;Segovia;SE;20-29;124;175;1.607.675.353;2.431.568.709;299
20/04/2020;Castilla y León;CyL;20-29;1397;1981;1.299.027.357;1.912.125.249;3378
20/04/2020;Ávila;AV;30-39;194;280;2.335.942.203;3.423.401.394;474
20/04/2020;Burgos;BU;30-39;429;583;2.057.652.645;2.915.437.316;1012
20/04/2020;Ávila;AV;40-49;278;407;2.544.156.676;3.800.186.741;685
20/04/2020;León;LE;40-49;557;897;1.741.495.748;2.740.939.925;1454
20/04/2020;Palencia;PA;40-49;232;303;2.044.232.972;2.748.548.621;535
20/04/2020;Soria;SO;40-49;174;251;2.570.542.178;4.038.616.251;425
20/04/2020;Valladolid;VA;40-49;726;1079;1.617.611.016;2.462.964.231;1805
20/04/2020;Ávila;AV;50-59;267;417;2.241.249.056;3.598.550.224;684
20/04/2020;Palencia;PA;50-59;213;308;1.676.901.275;2.531.021.448;521
20/04/2020;Salamanca;SA;50-59;665;1009;2.675.840.979;3.987.354.278;1674
20/04/2020;Segovia;SE;50-59;445;621;3.806.998.032;5.377.088.925;1066
20/04/2020;Soria;SO;50-59;194;301;2.657.898.342;4.700.921.443;495
20/04/2020;Zamora;ZA;50-59;117;179;9.090.202.781;1.436.251.304;296
20/04/2020;Burgos;BU;60-69;411;463;1.763.116.125;2.134.230.663;874
20/04/2020;Palencia;PA;60-69;179;195;1.535.031.301;1.801.885.049;374
20/04/2020;Salamanca;SA;60-69;541;610;2.697.043.721;2.985.220.711;1151
20/04/2020;Valladolid;VA;60-69;480;610;1.540.733.132;181.310.189;1090
20/04/2020;Zamora;ZA;60-69;113;109;9.747.261.278;1.016.791.045;222
20/04/2020;León;LE;70-79;449;386;2.149.559.556;15.580.222;835
20/04/2020;Palencia;PA;70-79;124;123;1.666.442.682;1.561.904.762;247
20/04/2020;Salamanca;SA;70-79;366;375;2.442.116.501;2.137.604.743;741
20/04/2020;Valladolid;VA;70-79;416;430;1.736.009.682;156.785.532;846
20/04/2020;Palencia;PA;80->80;151;302;3.025.445.802;3.334.437.452;453
20/04/2020;Segovia;SE;80->80;449;645;9.356.115.857;8.059.477.696;1094
20/04/2020;Zamora;ZA;80->80;111;149;1.418.349.093;1.201.806.743;260
21/04/2020;Ávila;AV;0-9;92;78;1.582.115.219;1.460.947.743;170
21/04/2020;León;LE;0-9;183;172;1.268.191.268;1.281.669.151;355
21/04/2020;Soria;SO;0-9;40;27;1.185.536.455;8.343.634.116;67
21/04/2020;Valladolid;VA;0-9;271;240;128.332.623;1.197.545.033;511
21/04/2020;Castilla y León;CyL;0-9;1217;1088;1.405.246.871;1.336.149.727;2305
21/04/2020;Segovia;SE;10-19;47;43;6.477.398.015;6.240.928.882;90
21/04/2020;Burgos;BU;20-29;249;337;1.554.695.305;2.248.315.431;586
21/04/2020;Burgos;BU;30-39;437;592;209.602.379;2.960.444.067;1029
21/04/2020;Ávila;AV;40-49;286;415;2.617.369.818;3.874.883.287;701
21/04/2020;Burgos;BU;50-59;570;811;2.041.693.531;3.036.202.314;1381
21/04/2020;Palencia;PA;50-59;213;313;1.676.901.275;2.572.109.458;526
21/04/2020;Segovia;SE;50-59;448;640;3.832.663.188;5.541.605.334;1088
21/04/2020;Castilla y León;CyL;50-59;3693;5464;2.010.769.842;2.999.001.065;9157
21/04/2020;León;LE;60-69;505;625;1.668.373.584;2.079.174.983;1130
21/04/2020;Palencia;PA;60-69;185;195;1.586.484.864;1.801.885.049;380
21/04/2020;Castilla y León;CyL;60-69;3045;3499;1.998.529.817;2.341.204.258;6544
21/04/2020;Ávila;AV;80->80;317;481;5.349.308.134;5.333.185.497;798
21/04/2020;Burgos;BU;80->80;426;724;3.864.997.278;3.893.310.389;1150
21/04/2020;Segovia;SE;80->80;462;686;9.627.005.626;857.178.558;1148
21/04/2020;Soria;SO;80->80;304;547;8.328.767.123;9.621.811.785;851
21/04/2020;Castilla y León;CyL;80->80;3401;5756;4.165.441.897;4.245.213.441;9157
22/04/2020;León;LE;0-9;186;173;1.288.981.289;1.289.120.715;359
22/04/2020;Salamanca;SA;0-9;210;233;1.876.843.328;2.195.007.065;443
22/04/2020;Soria;SO;0-9;40;29;1.185.536.455;8.961.681.088;69
22/04/2020;Ávila;AV;10-19;72;58;1.032.258.065;891.896.048;130
22/04/2020;Segovia;SE;10-19;49;44;6.753.031.974;6.386.066.763;93
22/04/2020;Valladolid;VA;10-19;165;172;6.689.369.983;7.365.536.143;337
22/04/2020;León;LE;20-29;202;306;1.095.385.283;177.473.611;508
22/04/2020;Segovia;SE;20-29;129;182;1.672.500.972;2.528.831.458;311
22/04/2020;Valladolid;VA;20-29;299;429;1.244.899.659;1.825.376.564;728
22/04/2020;Ávila;AV;30-39;196;287;2.360.024.082;3.508.986.429;483
22/04/2020;Segovia;SE;30-39;216;280;2.429.149.798;3.184.351.188;496
22/04/2020;Valladolid;VA;30-39;524;776;167.401.444;248.343.841;1300
22/04/2020;Castilla y León;CyL;30-39;2511;3766;1.860.068.891;2.835.971.505;6277
22/04/2020;Ávila;AV;40-49;287;421;2.626.521.461;3.930.905.696;708
22/04/2020;Palencia;PA;40-49;239;311;2.105.912.415;2.821.117.562;550
22/04/2020;Ávila;AV;50-59;276;421;2.316.796.777;3.633.068.692;697
22/04/2020;León;LE;50-59;585;868;1.674.298.798;2.435.534.106;1453
22/04/2020;Palencia;PA;50-59;215;318;1.692.646.827;2.613.197.469;533
22/04/2020;Zamora;ZA;50-59;124;191;9.634.061.068;1.532.536.307;315
22/04/2020;Castilla y León;CyL;50-59;3737;5551;2.034.727.024;3.046.752.363;9288
22/04/2020;Castilla y León;CyL;60-69;3080;3536;2.021.501.424;2.365.961.205;6616
22/04/2020;Burgos;BU;70-79;318;279;1.955.118.352;1.623.792.341;597
22/04/2020;Palencia;PA;70-79;128;128;1.720.198.898;1.625.396.825;256
22/04/2020;Salamanca;SA;70-79;376;392;2.508.840.996;2.234.509.491;768
22/04/2020;Salamanca;SA;80->80;565;872;4.545.088.891;436.829.977;1437
22/04/2020;Zamora;ZA;80->80;114;158;1.456.682.852;1.274.399.097;272
22/04/2020;Castilla y León;CyL;80->80;3441;5918;4.214.432.687;4.364.693.041;9359
23/04/2020;Ávila;AV;0-9;97;80;1.668.099.742;1.498.407.942;177
23/04/2020;Palencia;PA;0-9;42;21;7.494.646.681;4.020.677.771;63
23/04/2020;Zamora;ZA;0-9;136;125;278.175.496;2.786.446.723;261
23/04/2020;Burgos;BU;10-19;128;134;7.912.468.319;8.755.880.815;262
23/04/2020;Palencia;PA;20-29;102;119;1.485.797.524;1.820.406.914;221
23/04/2020;Soria;SO;20-29;61;94;1.385.419.032;2.287.661.231;155
23/04/2020;Castilla y León;CyL;20-29;1447;2068;134.552.082;1.996.100.461;3515
23/04/2020;Ávila;AV;30-39;198;291;238.410.596;3.557.892.163;489
23/04/2020;Palencia;PA;30-39;164;220;1.775.468.226;2.552.204.176;384
23/04/2020;Salamanca;SA;30-39;423;690;2.331.991.841;3.709.278.572;1113
23/04/2020;Soria;SO;30-39;106;172;2.003.023.432;3.474.747.475;278
23/04/2020;Castilla y León;CyL;30-39;2529;3799;1.873.402.719;2.860.822.025;6328
23/04/2020;León;LE;50-59;586;877;1.677.160.847;246.078.734;1463
23/04/2020;Palencia;PA;50-59;215;320;1.692.646.827;2.629.632.673;535
23/04/2020;Valladolid;VA;60-69;497;629;1.595.300.764;1.869.575.556;1126
23/04/2020;Zamora;ZA;60-69;118;113;1.017.855.603;1.054.104.478;231
23/04/2020;Castilla y León;CyL;60-69;3104;3555;2.037.253.383;2.378.674.232;6659
23/04/2020;Ávila;AV;70-79;206;216;2.907.961.604;2.840.610.205;422
23/04/2020;Burgos;BU;70-79;320;281;1.967.414.694;1.635.432.429;601
23/04/2020;León;LE;70-79;466;402;2.230.945.998;1.622.603.431;868
23/04/2020;Zamora;ZA;70-79;77;76;8.737.092.931;7.684.529.828;153
23/04/2020;Castilla y León;CyL;70-79;2428;2270;2.224.665.567;1.851.277.953;4698
23/04/2020;Zamora;ZA;80->80;115;157;1.469.460.772;126.633.328;272
23/04/2020;Castilla y León;CyL;80->80;3495;5975;4.280.570.253;4.406.732.159;9470
24/04/2020;Ávila;AV;0-9;97;81;1.668.099.742;1.517.138.041;178
24/04/2020;Burgos;BU;0-9;170;132;1.192.647.678;9.814.126.394;302
24/04/2020;Zamora;ZA;0-9;137;129;2.802.209.041;2.875.613.018;266
24/04/2020;Ávila;AV;10-19;72;59;1.032.258.065;907.273.566;131
24/04/2020;Burgos;BU;20-29;257;346;1.604.645.355;2.308.359.464;603
24/04/2020;León;LE;20-29;206;314;111.707.608;1.821.134.439;520
24/04/2020;Palencia;PA;20-29;101;119;1.471.230.881;1.820.406.914;220
24/04/2020;Salamanca;SA;20-29;249;384;1.527.607.362;2.217.602.218;633
24/04/2020;Valladolid;VA;20-29;306;438;1.274.044.467;1.863.671.177;744
24/04/2020;Zamora;ZA;20-29;44;63;6.622.516.556;1.030.759.162;107
24/04/2020;Burgos;BU;30-39;461;606;2.211.137.225;3.030.454.568;1067
24/04/2020;Valladolid;VA;30-39;536;789;1.712.350.649;2.525.042.404;1325
24/04/2020;Ávila;AV;40-49;292;431;2.672.279.674;4.024.276.377;723
24/04/2020;Palencia;PA;40-49;240;318;2.114.723.764;2.884.615.385;558
24/04/2020;Segovia;SE;50-59;458;666;3.918.213.705;576.673.305;1124
24/04/2020;Valladolid;VA;50-59;639;969;1.618.664.032;2.400.475.636;1608
24/04/2020;Zamora;ZA;50-59;125;200;9.711.755.108;160.475.006;325
24/04/2020;Ávila;AV;60-69;262;293;2.596.373.006;3.242.944.106;555
24/04/2020;Palencia;PA;60-69;188;194;1.612.211.646;1.792.644.613;382
24/04/2020;Salamanca;SA;60-69;559;633;2.786.779.002;3.097.778.213;1192
24/04/2020;Segovia;SE;60-69;391;409;4.448.236.633;5.027.658.267;800
24/04/2020;Soria;SO;60-69;167;196;3.073.242.547;3.992.666.531;363
24/04/2020;Burgos;BU;70-79;317;284;1.948.970.181;1.652.892.562;601
24/04/2020;Palencia;PA;70-79;132;131;1.773.955.114;1.663.492.063;263
24/04/2020;Burgos;BU;80->80;449;763;407.367.084;410.303.291;1212
24/04/2020;León;LE;80->80;607;1087;3.510.090.788;3.674.656.029;1694
24/04/2020;Castilla y León;CyL;80->80;3536;6051;4.330.785.812;4.462.784.317;9587
25/04/2020;Salamanca;SA;10-19;133;135;9.402.615.765;9.832.483.613;268
25/04/2020;Zamora;ZA;10-19;36;40;6.215.469.613;7.127.583.749;76
25/04/2020;Castilla y León;CyL;10-19;775;781;7.574.646.924;8.028.536.771;1556
25/04/2020;Ávila;AV;20-29;113;153;1.582.189.863;231.888.451;266
25/04/2020;Palencia;PA;20-29;101;120;1.471.230.881;1.835.704.452;221
25/04/2020;Salamanca;SA;20-29;252;390;154.601.227;2.252.252.252;642
25/04/2020;Segovia;SE;20-29;136;194;1.763.256.839;2.695.567.598;330
25/04/2020;Valladolid;VA;20-29;307;438;1.278.208.011;1.863.671.177;745
25/04/2020;León;LE;30-39;369;644;1.511.613.617;2.623.752.292;1013
25/04/2020;Salamanca;SA;30-39;431;699;2.376.095.705;3.757.660.467;1130
25/04/2020;Segovia;SE;30-39;218;297;2.451.641.925;3.377.686.796;515
25/04/2020;Valladolid;VA;30-39;536;796;1.712.350.649;2.547.444.555;1332
25/04/2020;Palencia;PA;40-49;242;320;2.132.346.462;290.275.762;562
25/04/2020;Salamanca;SA;40-49;578;857;2.537.313.433;3.639.684.023;1435
25/04/2020;Segovia;SE;40-49;376;497;3.304.913.422;4.314.610.643;873
25/04/2020;León;LE;50-59;595;891;170.291.929;2.500.070.148;1486
25/04/2020;Palencia;PA;50-59;219;332;1.724.137.931;2.728.243.898;551
25/04/2020;Castilla y León;CyL;50-59;3797;5683;2.067.395.909;3.119.202.608;9480
25/04/2020;León;LE;60-69;517;638;1.708.018.104;2.122.421.823;1155
25/04/2020;Salamanca;SA;60-69;566;636;2.821.676.056;3.112.459.626;1202
25/04/2020;Segovia;SE;60-69;392;414;4.459.613.197;5.089.121.082;806
25/04/2020;Soria;SO;60-69;169;196;3.110.047.847;3.992.666.531;365
25/04/2020;Castilla y León;CyL;60-69;3152;3615;2.068.757.302;2.418.820.633;6767
25/04/2020;Burgos;BU;70-79;321;285;1.973.562.865;1.658.712.606;606
25/04/2020;Zamora;ZA;70-79;80;81;9.077.499.149;8.190.091.001;161
25/04/2020;Zamora;ZA;80->80;120;163;1.533.350.371;1.314.728.182;283
26/04/2020;Ávila;AV;0-9;97;81;1.668.099.742;1.517.138.041;178
26/04/2020;Burgos;BU;0-9;170;132;1.192.647.678;9.814.126.394;302
26/04/2020;Castilla y León;CyL;0-9;1274;1135;1.471.063.692;1.393.869.431;2409
26/04/2020;Ávila;AV;10-19;72;59;1.032.258.065;907.273.566;131
26/04/2020;Burgos;BU;10-19;128;138;7.912.468.319;9.017.250.392;266
26/04/2020;Segovia;SE;10-19;50;48;6.890.848.953;6.966.618.287;98
26/04/2020;Palencia;PA;20-29;102;121;1.485.797.524;1.851.001.989;223
26/04/2020;Salamanca;SA;20-29;253;392;1.552.147.239;2.263.802.264;645
26/04/2020;Soria;SO;20-29;64;99;1.453.554.395;2.409.345.339;163
26/04/2020;Valladolid;VA;20-29;309;443;1.286.535.099;1.884.945.962;752
26/04/2020;Zamora;ZA;20-29;44;64;6.622.516.556;1.047.120.419;108
26/04/2020;Castilla y León;CyL;20-29;1485;2132;1.380.855.852;2.057.875.331;3617
26/04/2020;Ávila;AV;30-39;204;297;2.456.351.595;3.631.250.764;501
26/04/2020;León;LE;30-39;368;643;1.507.517.103;2.619.678.142;1011
26/04/2020;Palencia;PA;30-39;165;226;1.786.294.251;2.621.809.745;391
26/04/2020;Salamanca;SA;30-39;432;697;2.381.608.688;3.746.908.935;1129
26/04/2020;Valladolid;VA;30-39;542;796;1.731.518.753;2.547.444.555;1338
26/04/2020;Zamora;ZA;30-39;79;133;9.220.354.809;1.691.896.705;212
26/04/2020;Burgos;BU;40-49;643;896;2.256.298.688;3.312.996.857;1539
26/04/2020;Zamora;ZA;40-49;130;202;1.180.315.962;1.862.266.064;332
26/04/2020;León;LE;50-59;596;893;1.705.781.339;2.505.681.978;1489
26/04/2020;Palencia;PA;50-59;221;334;1.739.883.483;2.744.679.103;555
26/04/2020;Segovia;SE;50-59;458;669;3.918.213.705;5.792.709.325;1127
26/04/2020;Castilla y León;CyL;50-59;3803;5708;2.070.662.797;3.132.924.246;9511
26/04/2020;Burgos;BU;60-69;431;478;1.848.912.531;2.203.374.205;909
26/04/2020;Palencia;PA;60-69;191;198;1.637.938.427;1.829.606.357;389
26/04/2020;Salamanca;SA;60-69;566;637;2.821.676.056;3.117.353.431;1203
26/04/2020;Valladolid;VA;60-69;505;651;1.620.979.649;1.934.966.116;1156
26/04/2020;Ávila;AV;70-79;209;221;2.950.310.559;2.906.365.071;430
26/04/2020;Burgos;BU;70-79;323;285;1.985.859.207;1.658.712.606;608
26/04/2020;Salamanca;SA;70-79;385;403;2.568.893.041;2.297.212.563;788
26/04/2020;Segovia;SE;70-79;297;235;5.235.325.225;3.750.997.606;532
26/04/2020;Valladolid;VA;70-79;436;439;1.819.471.686;1.600.670.896;875
26/04/2020;Salamanca;SA;80->80;585;908;4.705.976.993;4.548.642.421;1493
26/04/2020;Valladolid;VA;80->80;534;1094;3.894.967.177;4.697.900.116;1628
26/04/2020;Zamora;ZA;80->80;122;162;155.890.621;1.306.662.365;284
27/04/2020;León;LE;0-9;194;177;1.344.421.344;1.318.926.975;371
27/04/2020;Salamanca;SA;0-9;220;246;196.621.682;2.317.475.271;466
27/04/2020;Soria;SO;0-9;42;31;1.244.813.278;9.579.728.059;73
27/04/2020;Valladolid;VA;0-9;300;263;1.420.656.343;1.312.309.765;563
27/04/2020;Zamora;ZA;0-9;141;133;2.884.025.363;2.964.779.313;274
27/04/2020;Ávila;AV;10-19;74;60;10.609.319;9.226.510.841;134
27/04/2020;Palencia;PA;10-19;57;42;9.073.543.457;7.095.793.208;99
27/04/2020;León;LE;20-29;210;320;1.138.766.878;1.855.933.186;530
27/04/2020;Palencia;PA;20-29;105;121;1.529.497.451;1.851.001.989;226
27/04/2020;Segovia;SE;20-29;140;203;1.815.117.334;2.820.619.703;343
27/04/2020;Soria;SO;20-29;67;99;1.521.689.757;2.409.345.339;166
27/04/2020;Ávila;AV;30-39;206;298;2.480.433.474;3.643.477.198;504
27/04/2020;Palencia;PA;30-39;167;227;1.807.946.303;2.633.410.673;394
27/04/2020;Segovia;SE;30-39;222;302;2.496.626.181;343.455.021;524
27/04/2020;Ávila;AV;40-49;302;441;2.763.796.101;4.117.647.059;743
27/04/2020;León;LE;40-49;590;952;1.844.672.336;2.909.002.017;1542
27/04/2020;Palencia;PA;40-49;249;323;2.194.025.905;2.929.970.972;572
27/04/2020;Zamora;ZA;40-49;133;207;1.207.554.022;1.908.361.759;340
27/04/2020;Castilla y León;CyL;40-49;3869;5637;2.154.483.542;3.176.830.608;9506
27/04/2020;Ávila;AV;50-59;286;433;2.400.738.689;3.736.624.094;719
27/04/2020;Burgos;BU;50-59;593;851;2.124.077.656;3.185.953.353;1444
27/04/2020;Burgos;BU;60-69;436;487;1.870.361.632;224.486.033;923
27/04/2020;Palencia;PA;60-69;195;198;1.672.240.803;1.829.606.357;393
27/04/2020;Soria;SO;60-69;173;201;3.183.658.447;4.094.520.269;374
27/04/2020;Ávila;AV;70-79;210;221;2.964.426.877;2.906.365.071;431
27/04/2020;León;LE;70-79;481;416;2.302.757.564;1.679.112.008;897
27/04/2020;Palencia;PA;70-79;134;135;1.800.833.221;1.714.285.714;269
27/04/2020;Ávila;AV;80->80;333;507;5.619.304.759;5.621.465.794;840
27/04/2020;Palencia;PA;80->80;168;350;3.366.058.906;3.864.414.265;518
27/04/2020;Segovia;SE;80->80;489;736;1.018.962.284;9.196.551.293;1225
28/04/2020;Ávila;AV;0-9;99;81;1.702.493.551;1.517.138.041;180
28/04/2020;Burgos;BU;0-9;173;135;1.213.694.402;1.003.717.472;308
28/04/2020;León;LE;0-9;194;182;1.344.421.344;1.356.184.799;376
28/04/2020;Valladolid;VA;0-9;305;265;1.444.333.949;1.322.289.307;570
28/04/2020;Ávila;AV;10-19;76;61;1.089.605.735;9.380.286.022;137
28/04/2020;Segovia;SE;10-19;51;48;7.028.665.932;6.966.618.287;99
28/04/2020;Ávila;AV;20-29;122;159;1.708.204.985;2.409.821.158;281
28/04/2020;Salamanca;SA;20-29;262;403;1.607.361.963;2.327.327.327;665
28/04/2020;Segovia;SE;20-29;140;208;1.815.117.334;2.890.093.094;348
28/04/2020;Soria;SO;20-29;69;100;1.567.113.332;2.433.682.161;169
28/04/2020;Valladolid;VA;20-29;315;457;1.311.516.363;194.451.536;772
28/04/2020;Soria;SO;30-39;111;183;2.097.505.669;3.696.969.697;294
28/04/2020;Ávila;AV;40-49;303;444;2.772.947.744;4.145.658.263;747
28/04/2020;León;LE;40-49;597;960;1.866.558.279;2.933.447.412;1557
28/04/2020;Palencia;PA;40-49;252;329;2.220.459.952;2.984.397.678;581
28/04/2020;Soria;SO;40-49;192;297;2.836.460.334;4.778.761.062;489
28/04/2020;Ávila;AV;50-59;286;438;2.400.738.689;3.779.772.178;724
28/04/2020;Salamanca;SA;50-59;697;1061;2.804.603.251;4.192.847.263;1758
28/04/2020;Valladolid;VA;50-59;652;1012;1.651.594.599;2.506.998.291;1664
28/04/2020;Ávila;AV;60-69;265;296;2.626.102.468;3.276.148.312;561
28/04/2020;Burgos;BU;60-69;442;491;1.896.100.553;2.263.298.608;933
28/04/2020;Palencia;PA;60-69;198;200;1.697.967.584;184.808.723;398
28/04/2020;Soria;SO;60-69;173;206;3.183.658.447;4.196.374.007;379
28/04/2020;Ávila;AV;70-79;211;222;2.978.543.196;2.919.516.044;433
28/04/2020;Segovia;SE;70-79;298;239;5.252.952.582;3.814.844.374;537
28/04/2020;Castilla y León;CyL;70-79;2509;2354;229.888.217;1.919.783.392;4863
28/04/2020;Ávila;AV;80->80;333;511;5.619.304.759;5.665.816.609;844
28/04/2020;Palencia;PA;80->80;172;354;3.446.203.166;3.908.579;526
28/04/2020;Soria;SO;80->80;319;578;8.739.726.027;1.016.710.642;897
28/04/2020;Zamora;ZA;80->80;127;171;1.622.795.809;1.379.254.719;298
29/04/2020;León;LE;0-9;198;182;1.372.141.372;1.356.184.799;380
29/04/2020;Valladolid;VA;0-9;307;267;1.453.804.991;1.332.268.849;574
29/04/2020;Castilla y León;CyL;0-9;1329;1190;1.534.571.151;1.461.413.764;2519
29/04/2020;León;LE;10-19;110;121;6.447.453.256;7.440.201.685;231
29/04/2020;Salamanca;SA;10-19;141;146;9.968.186.638;1.063.364.894;287
29/04/2020;Soria;SO;10-19;29;29;7.321.383.489;7.827.260.459;58
29/04/2020;Ávila;AV;20-29;122;163;1.708.204.985;247.044.559;285
29/04/2020;Palencia;PA;20-29;109;121;158.776.402;1.851.001.989;230
29/04/2020;Segovia;SE;20-29;140;211;1.815.117.334;2.931.777.129;351
29/04/2020;Valladolid;VA;20-29;322;459;1.340.661.171;1.953.025.274;781
29/04/2020;León;LE;30-39;390;662;1.597.640.408;2.697.086.983;1052
29/04/2020;Palencia;PA;30-39;175;233;1.894.554.509;2.703.016.241;408
29/04/2020;Salamanca;SA;30-39;451;719;2.486.355.367;3.865.175.788;1170
29/04/2020;Valladolid;VA;30-39;567;828;1.811.385.854;2.649.854.386;1395
29/04/2020;Burgos;BU;40-49;661;914;2.319.461.015;3.379.552.598;1575
29/04/2020;Segovia;SE;40-49;385;536;3.384.020.392;46.531.817;921
29/04/2020;Castilla y León;CyL;40-49;3936;5780;2.191.793.027;3.257.420.776;9716
29/04/2020;Burgos;BU;50-59;605;877;2.167.060.678;3.283.291.528;1482
29/04/2020;Salamanca;SA;50-59;701;1071;2.820.698.535;4.232.365.145;1772
29/04/2020;Salamanca;SA;60-69;584;650;2.911.411.337;3.180.972.888;1234
29/04/2020;Segovia;SE;60-69;406;437;4.618.885.097;5.371.850.031;843
29/04/2020;Soria;SO;60-69;173;206;3.183.658.447;4.196.374.007;379
29/04/2020;Burgos;BU;70-79;333;297;2.047.340.916;1.728.553.137;630
29/04/2020;Palencia;PA;70-79;135;135;1.814.272.275;1.714.285.714;270
29/04/2020;Ávila;AV;80->80;334;514;5.636.179.548;5.699.079.721;848
