año;mes;valor;sigla;provincia;CCAA;Pacientes desplazados;mes_numero;mes_ano
2020;Abril;variación activos respecto a mes anterior;BU;Burgos;MADRID;-29;04;2020-04
2020;Abril;variación activos respecto a mes anterior;BU;Burgos;GALICIA;-17;04;2020-04
2020;Abril;variación activos respecto a mes anterior;BU;Burgos;CASTILLA-LA MANCHA;-6;04;2020-04
2020;Abril;variación activos respecto a mes anterior;BU;Burgos;CANTABRIA;-17;04;2020-04
2020;Abril;variación activos respecto a mes anterior;BU;Burgos;PAIS VASCO;-18;04;2020-04
2020;Abril;variación activos respecto a mes anterior;BU;Burgos;NAVARRA;-17;04;2020-04
2020;Abril;variación activos respecto a mes anterior;LE;León;CATALUÑA;-37;04;2020-04
2020;Abril;variación activos respecto a mes anterior;LE;León;LA RIOJA;-10;04;2020-04
2020;Abril;variación activos respecto a mes anterior;LE;León;CEUTA;0;04;2020-04
2020;Abril;variación activos respecto a mes anterior;LE;León;MURCIA;-6;04;2020-04
2020;Abril;variación activos respecto a mes anterior;LE;León;GALICIA;-59;04;2020-04
2020;Abril;variación activos respecto a mes anterior;LE;León;CANTABRIA;-36;04;2020-04
2020;Abril;variación activos respecto a mes anterior;LE;León;ARAGON;-15;04;2020-04
2020;Abril;variación activos respecto a mes anterior;PA;Palencia;MADRID;-6;04;2020-04
2020;Abril;variación activos respecto a mes anterior;PA;Palencia;ANDALUCIA;-5;04;2020-04
2020;Abril;variación activos respecto a mes anterior;PA;Palencia;LA RIOJA;0;04;2020-04
2020;Abril;variación activos respecto a mes anterior;PA;Palencia;BALEARES;-11;04;2020-04
2020;Abril;variación activos respecto a mes anterior;PA;Palencia;CEUTA;0;04;2020-04
2020;Abril;variación activos respecto a mes anterior;PA;Palencia;MURCIA;0;04;2020-04
2020;Abril;variación activos respecto a mes anterior;PA;Palencia;CANTABRIA;-11;04;2020-04
2020;Abril;variación activos respecto a mes anterior;SA;Salamanca;MADRID;-6;04;2020-04
2020;Abril;variación activos respecto a mes anterior;SA;Salamanca;ANDALUCIA;-53;04;2020-04
2020;Abril;variación activos respecto a mes anterior;SA;Salamanca;BALEARES;-19;04;2020-04
2020;Abril;variación activos respecto a mes anterior;SA;Salamanca;CEUTA;1;04;2020-04
2020;Abril;variación activos respecto a mes anterior;SA;Salamanca;GALICIA;-20;04;2020-04
2020;Abril;variación activos respecto a mes anterior;SA;Salamanca;C. VALENCIANA;-26;04;2020-04
2020;Abril;variación activos respecto a mes anterior;SA;Salamanca;EXTREMADURA;-84;04;2020-04
2020;Abril;variación activos respecto a mes anterior;SE;Segovia;CATALUÑA;-9;04;2020-04
2020;Abril;variación activos respecto a mes anterior;SE;Segovia;LA RIOJA;0;04;2020-04
2020;Abril;variación activos respecto a mes anterior;SE;Segovia;ASTURIAS;0;04;2020-04
2020;Abril;variación activos respecto a mes anterior;SE;Segovia;MURCIA;-1;04;2020-04
2020;Abril;variación activos respecto a mes anterior;SE;Segovia;C. VALENCIANA;-2;04;2020-04
2020;Abril;variación activos respecto a mes anterior;SE;Segovia;PAIS VASCO;-6;04;2020-04
2020;Abril;variación activos respecto a mes anterior;SE;Segovia;ARAGON;-1;04;2020-04
2020;Abril;variación activos respecto a mes anterior;SE;Segovia;NAVARRA;-2;04;2020-04
2020;Abril;variación activos respecto a mes anterior;SO;Soria;CANARIAS;-7;04;2020-04
2020;Abril;variación activos respecto a mes anterior;SO;Soria;MELILLA;0;04;2020-04
2020;Abril;variación activos respecto a mes anterior;SO;Soria;MADRID;-11;04;2020-04
2020;Abril;variación activos respecto a mes anterior;SO;Soria;LA RIOJA;-13;04;2020-04
2020;Abril;variación activos respecto a mes anterior;SO;Soria;BALEARES;0;04;2020-04
2020;Abril;variación activos respecto a mes anterior;SO;Soria;ARAGON;-34;04;2020-04
2020;Abril;variación activos respecto a mes anterior;SO;Soria;EXTREMADURA;2;04;2020-04
2020;Abril;variación activos respecto a mes anterior;VA;Valladolid;CATALUÑA;-33;04;2020-04
2020;Abril;variación activos respecto a mes anterior;VA;Valladolid;MADRID;27;04;2020-04
2020;Abril;variación activos respecto a mes anterior;VA;Valladolid;ANDALUCIA;-15;04;2020-04
2020;Abril;variación activos respecto a mes anterior;VA;Valladolid;ASTURIAS;-16;04;2020-04
2020;Abril;variación activos respecto a mes anterior;VA;Valladolid;GALICIA;-9;04;2020-04
2020;Abril;variación activos respecto a mes anterior;VA;Valladolid;ARAGON;-10;04;2020-04
2020;Abril;variación activos respecto a mes anterior;VA;Valladolid;NAVARRA;-1;04;2020-04
2020;Abril;variación activos respecto a mes anterior;ZA;Zamora;MELILLA;0;04;2020-04
2020;Abril;variación activos respecto a mes anterior;ZA;Zamora;CATALUÑA;-28;04;2020-04
2020;Abril;variación activos respecto a mes anterior;ZA;Zamora;LA RIOJA;0;04;2020-04
2020;Abril;variación activos respecto a mes anterior;ZA;Zamora;ASTURIAS;-2;04;2020-04
2020;Abril;variación activos respecto a mes anterior;ZA;Zamora;GALICIA;-21;04;2020-04
2020;Abril;variación activos respecto a mes anterior;ZA;Zamora;PAIS VASCO;-9;04;2020-04
2020;Abril;variación activos respecto a mes anterior;ZA;Zamora;ARAGON;-10;04;2020-04
2020;Mayo;variación activos respecto a mes anterior;AV;Ávila;CANARIAS;-3;05;2020-05
2020;Mayo;variación activos respecto a mes anterior;AV;Ávila;CATALUÑA;-3;05;2020-05
2020;Mayo;variación activos respecto a mes anterior;AV;Ávila;ANDALUCIA;-6;05;2020-05
2020;Mayo;variación activos respecto a mes anterior;AV;Ávila;PAIS VASCO;-6;05;2020-05
2020;Mayo;variación activos respecto a mes anterior;AV;Ávila;ARAGON;-3;05;2020-05
2020;Mayo;variación activos respecto a mes anterior;AV;Ávila;EXTREMADURA;-14;05;2020-05
2020;Mayo;variación activos respecto a mes anterior;AV;Ávila;NAVARRA;-2;05;2020-05
2020;Mayo;variación activos respecto a mes anterior;BU;Burgos;CATALUÑA;-7;05;2020-05
2020;Mayo;variación activos respecto a mes anterior;BU;Burgos;CASTILLA-LA MANCHA;-7;05;2020-05
2020;Mayo;variación activos respecto a mes anterior;BU;Burgos;NAVARRA;-3;05;2020-05
2020;Mayo;variación activos respecto a mes anterior;LE;León;CANARIAS;-10;05;2020-05
2020;Mayo;variación activos respecto a mes anterior;LE;León;MADRID;19;05;2020-05
2020;Mayo;variación activos respecto a mes anterior;LE;León;ASTURIAS;-65;05;2020-05
2020;Mayo;variación activos respecto a mes anterior;LE;León;CANTABRIA;-23;05;2020-05
2020;Mayo;variación activos respecto a mes anterior;LE;León;C. VALENCIANA;-31;05;2020-05
2020;Mayo;variación activos respecto a mes anterior;PA;Palencia;CANARIAS;-4;05;2020-05
2020;Mayo;variación activos respecto a mes anterior;PA;Palencia;MELILLA;-1;05;2020-05
2020;Mayo;variación activos respecto a mes anterior;PA;Palencia;CATALUÑA;-4;05;2020-05
2020;Mayo;variación activos respecto a mes anterior;PA;Palencia;ASTURIAS;1;05;2020-05
2020;Mayo;variación activos respecto a mes anterior;PA;Palencia;CASTILLA-LA MANCHA;-11;05;2020-05
2020;Mayo;variación activos respecto a mes anterior;PA;Palencia;CANTABRIA;-5;05;2020-05
2020;Mayo;variación activos respecto a mes anterior;PA;Palencia;NAVARRA;0;05;2020-05
2020;Mayo;variación activos respecto a mes anterior;SA;Salamanca;CATALUÑA;-7;05;2020-05
2020;Mayo;variación activos respecto a mes anterior;SA;Salamanca;GALICIA;-21;05;2020-05
2020;Mayo;variación activos respecto a mes anterior;SA;Salamanca;PAIS VASCO;-4;05;2020-05
2020;Mayo;variación activos respecto a mes anterior;SA;Salamanca;EXTREMADURA;-50;05;2020-05
2020;Mayo;variación activos respecto a mes anterior;SA;Salamanca;NAVARRA;-9;05;2020-05
2020;Mayo;variación activos respecto a mes anterior;SE;Segovia;CANARIAS;-1;05;2020-05
2020;Mayo;variación activos respecto a mes anterior;SE;Segovia;MELILLA;0;05;2020-05
2020;Mayo;variación activos respecto a mes anterior;SE;Segovia;MADRID;132;05;2020-05
2020;Mayo;variación activos respecto a mes anterior;SE;Segovia;ANDALUCIA;-4;05;2020-05
2020;Mayo;variación activos respecto a mes anterior;SE;Segovia;C. VALENCIANA;-4;05;2020-05
2020;Mayo;variación activos respecto a mes anterior;SE;Segovia;PAIS VASCO;-4;05;2020-05
2020;Mayo;variación activos respecto a mes anterior;SE;Segovia;EXTREMADURA;-8;05;2020-05
2020;Mayo;variación activos respecto a mes anterior;SO;Soria;ASTURIAS;-6;05;2020-05
2020;Mayo;variación activos respecto a mes anterior;SO;Soria;EXTREMADURA;-8;05;2020-05
2020;Mayo;variación activos respecto a mes anterior;VA;Valladolid;CANARIAS;-10;05;2020-05
2020;Mayo;variación activos respecto a mes anterior;VA;Valladolid;CATALUÑA;-8;05;2020-05
2020;Mayo;variación activos respecto a mes anterior;VA;Valladolid;MADRID;2;05;2020-05
2020;Mayo;variación activos respecto a mes anterior;VA;Valladolid;ANDALUCIA;0;05;2020-05
2020;Mayo;variación activos respecto a mes anterior;VA;Valladolid;CEUTA;0;05;2020-05
2020;Mayo;variación activos respecto a mes anterior;VA;Valladolid;MURCIA;-10;05;2020-05
2020;Mayo;variación activos respecto a mes anterior;VA;Valladolid;GALICIA;-15;05;2020-05
2020;Mayo;variación activos respecto a mes anterior;VA;Valladolid;CASTILLA-LA MANCHA;-10;05;2020-05
2020;Mayo;variación activos respecto a mes anterior;ZA;Zamora;CATALUÑA;-17;05;2020-05
2020;Mayo;variación activos respecto a mes anterior;ZA;Zamora;MADRID;72;05;2020-05
2020;Mayo;variación activos respecto a mes anterior;ZA;Zamora;LA RIOJA;-3;05;2020-05
2020;Mayo;variación activos respecto a mes anterior;ZA;Zamora;BALEARES;-2;05;2020-05
2020;Mayo;variación activos respecto a mes anterior;ZA;Zamora;CANTABRIA;9;05;2020-05
2020;Mayo;variación activos respecto a mes anterior;ZA;Zamora;EXTREMADURA;-6;05;2020-05
2020;Mayo;variación activos respecto a mes anterior;ZA;Zamora;NAVARRA;4;05;2020-05
