fecha;provincia;siglas;grupo_edad;hombres;mujeres;tasa_hombres_x1000;tasa_mujeres_x1000
2020-05-15;Zamora;ZA;40-49;0;0;0.0;0.0
2020-05-15;Ávila;AV;50-59;5;4;0.419709561;0.345184674
2020-05-15;Salamanca;SA;50-59;12;3;0.482858522;0.118553646
2020-05-15;Segovia;SE;50-59;7;4;0.598853623;0.346350333
2020-05-15;Zamora;ZA;50-59;2;1;0.155388082;0.080237503
2020-05-15;Castilla y León;CyL;50-59;46;22;0.250461448;0.120750409
2020-05-15;Ávila;AV;60-69;10;1;0.990982063;0.110680686
2020-05-15;León;LE;60-69;25;8;0.825927517;0.266134398
2020-05-15;Segovia;SE;60-69;24;7;2.730375427;0.86047941
2020-05-15;Valladolid;VA;60-69;22;9;0.706169352;0.267506836
2020-05-15;Ávila;AV;70-79;21;19;2.964426877;2.498684903
2020-05-15;Salamanca;SA;70-79;64;30;4.270367652;1.710083794
2020-05-15;Segovia;SE;70-79;51;19;8.989952406;3.032721468
2020-05-15;Burgos;BU;>80;137;159;12.42968608;8.550225855
2020-05-15;Palencia;PA;>80;42;49;8.415147265;5.410179971
2020-05-15;Soria;SO;>80;84;113;23.01369863;19.87686895
2020-05-15;Zamora;ZA;>80;40;49;5.111167902;3.952250363
2020-05-16;Ávila;AV;0-9;0;0;0.0;0.0
2020-05-16;Salamanca;SA;0-9;0;0;0.0;0.0
2020-05-16;Segovia;SE;0-9;0;0;0.0;0.0
2020-05-16;Soria;SO;0-9;0;0;0.0;0.0
2020-05-16;Zamora;ZA;0-9;0;0;0.0;0.0
2020-05-16;Castilla y León;CyL;0-9;0;0;0.0;0.0
2020-05-16;Burgos;BU;10-19;0;0;0.0;0.0
2020-05-16;Soria;SO;10-19;0;0;0.0;0.0
2020-05-16;Zamora;ZA;10-19;0;0;0.0;0.0
2020-05-16;Castilla y León;CyL;10-19;0;0;0.0;0.0
2020-05-16;Burgos;BU;20-29;1;0;0.062437562;0.0
2020-05-16;Palencia;PA;20-29;0;0;0.0;0.0
2020-05-16;Segovia;SE;20-29;0;0;0.0;0.0
2020-05-16;Soria;SO;20-29;0;0;0.0;0.0
2020-05-16;Palencia;PA;30-39;0;0;0.0;0.0
2020-05-16;Salamanca;SA;30-39;0;0;0.0;0.0
2020-05-16;Soria;SO;30-39;0;0;0.0;0.0
2020-05-16;Zamora;ZA;30-39;0;0;0.0;0.0
2020-05-16;Castilla y León;CyL;30-39;3;0;0.022223045;0.0
2020-05-16;Ávila;AV;40-49;0;1;0.0;0.093370682
2020-05-16;Burgos;BU;40-49;1;0;0.035090182;0.0
2020-05-16;Palencia;PA;40-49;0;0;0.0;0.0
2020-05-16;Segovia;SE;40-49;3;1;0.263689901;0.086813091
2020-05-16;Soria;SO;40-49;0;1;0.0;0.160901046
2020-05-16;Ávila;AV;50-59;5;4;0.419709561;0.345184674
2020-05-16;Valladolid;VA;50-59;4;4;0.101324822;0.099090842
2020-05-16;Castilla y León;CyL;50-59;46;22;0.250461448;0.120750409
