FECHA;GERENCIA;NOMBREGERENCIA;CS;CENTRO;FASE DESESCALADA;x_geo;y_geo;zbs_geo;PROVINCIA;Posición;MUNICIPIO
2020-05-13;1710;Gerencia de Valladolid Este;171017;C.S. SERRADA;Fase 0;-4.8411889;41.4508581;SERRADA;Valladolid;41.4508581,-4.8411889;MATAPOZUELOS/VENTOSA DE LA CUESTA/SERRADA/VALDESTILLAS/SECA (LA)/VILLANUEVA DE DUERO
2020-05-13;1710;Gerencia de Valladolid Este;171018;C.S. TUDELA;Fase 0;-4.4669681;41.6034399;TUDELA;Valladolid;41.6034399,-4.4669681;QUINTANILLA DE ONESIMO/SARDON DE DUERO/VILLABAÑEZ/OLIVARES DE DUERO/PARRILLA (LA)/TUDELA DE DUERO/SANTIBAÑEZ DE VALCORBA/TRASPINEDO/VILLAVAQUERIN
2020-05-13;1710;Gerencia de Valladolid Este;171022;C.S. MEDINA CAMPO URBANO;Fase 0;-4.9149855;41.3123252;MEDINA CAMPO URBANO;Valladolid;41.3123252,-4.9149855;MEDINA DEL CAMPO
2020-05-13;1710;Gerencia de Valladolid Este;171025;C.S. VALLADOLID RURAL I;Fase 0;-4.6211316;41.6733784;VALLADOLID RURAL I;Valladolid;41.6733784,-4.6211316;CABEZON DE PISUERGA/CASTRONUEVO DE ESGUEVA/VILLARMENTERO DE ESGUEVA/RENEDO DE ESGUEVA/SANTOVENIA DE PISUERGA
2020-05-13;1711;Gerencia de Zamora;171101;C.S. PARADA DEL MOLINO;Fase 0;-5.7547882;41.5067966;PARADA DEL MOLINO;Zamora;41.5067966,-5.7547882;ZAMORA
2020-05-13;1711;Gerencia de Zamora;171102;C.S. ALCAÑICES;Fase 1;-6.3315738;41.7589564;ALCAÑICES;Zamora;41.7589564,-6.3315738;ALCAÑICES/TRABAZOS/FIGUERUELA DE ARRIBA/GALLEGOS DEL RIO/MAHIDE/PINO DEL ORO/RABANALES/RABANO DE ALISTE/SAMIR DE LOS CAÑOS/FONFRIA/SAN VICENTE DE LA CABEZA/SAN VITERO/VIÑAS
2020-05-13;1711;Gerencia de Zamora;171104;C.S. BENAVENTE NORTE;Fase 0;-5.7625318;42.0547064;BENAVENTE NORTE;Zamora;42.0547064,-5.7625318;BENAVENTE/MORALES DE REY/POBLADURA DEL VALLE/SANTA CRISTINA DE LA POLVOROSA/TORRE DEL VALLE (LA)/VILLAFERRUEÑA/BRIME DE URZ/COOMONTE/QUINTANILLA DE URZ/QUIRUELAS DE VIDRIALES/SANTA MARIA DE LA VEGA/FRESNO DE LA POLVOROSA/MAIRE DE CASTROPONCE/MANGANESES DE LA POLVOROSA/VILLABRAZARO/VILLANAZAR
2020-05-13;1711;Gerencia de Zamora;171105;C.S. BENAVENTE SUR;Fase 0;-5.6713176;41.9561123;BENAVENTE SUR;Zamora;41.9561123,-5.6713176;BURGANES DE VALVERDE/FUENTES DE ROPEL/NAVIANOS DE VALVERDE/SANTA COLOMBA DE LAS MONJAS/SANTOVENIA/VILLANAZAR/BARCIAL DEL BARCO/BENAVENTE/BRETO/FRIERA DE VALVERDE/MATILLA DE ARZON/SAN CRISTOBAL DE ENTREVIÑAS/SAN MIGUEL DEL VALLE/VALDESCORRIEL/VILLAVEZA DEL AGUA/ARCOS DE LA POLVOROSA/BRETOCINO/CASTROGONZALO/MILLES DE LA POLVOROSA/VILLANUEVA DE AZOAGUE
2020-05-13;1711;Gerencia de Zamora;171108;C.S. CARBAJALES DE ALBA;Fase 1;-5.9952992;41.6823131;CARBAJALES DE ALBA;Zamora;41.6823131,-5.9952992;SANTA EUFEMIA DEL BARCO/VEGALATRAVE/CARBAJALES DE ALBA/LOSACIO/MANZANAL DEL BARCO/OLMILLOS DE CASTRO/LOSACINO/VIDEMALA
2020-05-13;1711;Gerencia de Zamora;171110;C.S. CORRALES DEL VINO;Fase 1;-5.7465007;41.3106752;CORRALES DEL VINO;Zamora;41.3106752,-5.7465007;CABAÑAS DE SAYAGO/CORRALES/CORRALES DEL VINO/PELEAS DE ABAJO/VILLANUEVA DE CAMPEAN/CUBO DE TIERRA DEL VINO (EL)/FUENTESPREADAS/PEÑAUSENDE/SANTA CLARA DE AVEDILLO/CASASECA DE CAMPEAN/CUELGAMURES/JAMBRINA/MAYALDE/PIÑERO (EL)
2020-05-13;1711;Gerencia de Zamora;171117;C.S. TORO;Fase 0;-5.4133008;41.5359437;TORO;Zamora;41.5359437,-5.4133008;ABEZAMES/MORALES DE TORO/PELEAGONZALO/PINILLA DE TORO/TORO/VEZDEMARBAN/VILLALONSO/BUSTILLO DEL ORO/POZOANTIGUO/VALDEFINJAS/FUENTESECAS/MALVA/VILLARDONDIEGO/VILLAVENDIMIO
2020-05-13;1711;Gerencia de Zamora;171118;C.S. SANTIBAÑEZ VIDRIAL;Fase 1;-6.0490574;42.0931624;SANTIBAÑEZ VIDRIAL;Zamora;42.0931624,-6.0490574;AYOO DE VIDRIALES/BRIME DE SOG/VILLAGERIZ/ARRABALDE/CUBO DE BENAVENTE/GRANUCILLO/MOLEZUELAS DE LA CARBALLEDA/SANTIBAÑEZ DE VIDRIALES/UÑA DE QUINTANA/ALCUBILLA DE NOGALES/FUENTE ENCALADA
2020-05-13;1711;Gerencia de Zamora;171119;C.S. VILLALPANDO;Fase 1;-5.4276016;41.8843207;VILLALPANDO;Zamora;41.8843207,-5.4276016;PRADO/QUINTANILLA DEL MONTE/SAN ESTEBAN DEL MOLAR/VILLAMAYOR DE CAMPOS/VILLAR DE FALLAVES/CERECINOS DE CAMPOS/COTANES DEL MONTE/QUINTANILLA DEL OLMO/SAN MARTIN DE VALDERADUEY/VEGA DE VILLALOBOS/VILLALOBOS/VILLALPANDO/VILLARDIGA/CAÑIZO/CASTROVERDE DE CAMPOS/TAPIOLES/VILLANUEVA DEL CAMPO
2020-05-13;1711;Gerencia de Zamora;171122;C.S. ZAMORA SUR;Fase 0;-5.7520988;41.4477098;ZAMORA SUR;Zamora;41.4477098,-5.7520988;CAZURRA/ENTRALA/MORALEJA DEL VINO/SANZOLES/ARCENILLAS/GEMA/MORALES DEL VINO/PERDIGON (EL)/VILLALAZAN/ZAMORA/CASASECA DE LAS CHANAS/MADRIDANOS/PERERUELA/VENIALBO/VILLARALBO
2020-05-18;1701;Gerencia de Ávila;170102;C.S. AREVALO;Fase 0;-4.7155883;41.0192187;AREVALO;Ávila;41.0192187,-4.7155883;ADANERO/ALDEASECA/CABEZAS DE ALAMBRE/DONHIERRO/DONJIMENO/ESPINOSA DE LOS CABALLEROS/GUTIERRE-MUÑOZ/NAVA DE AREVALO/ORBITA/PEDRO-RODRIGUEZ/SAN VICENTE DE AREVALO/VILLANUEVA DEL ACERAL/AREVALO/BOHODON (EL)/CANALES/CODORNIZ/CONSTANZANA/FUENTES DE AÑO/LANGA/MONTEJO DE AREVALO/SAN CRISTOBAL DE LA VEGA/SANCHIDRIAN/SINLABAJOS/DONVIDAS/MARTIN MUÑOZ DE LA DEHESA/MARTIN MUÑOZ DE LAS POSADAS/PALACIOS DE GODA/RAPARIEGOS/TIÑOSILLOS/TOLOCIRIO/VILLANUEVA DE GOMEZ
2020-05-18;1701;Gerencia de Ávila;170112;C.S. FONTIVEROS;Fase 0;-5.0026168;40.9224581;FONTIVEROS;Ávila;40.9224581,-5.0026168;CANTIVEROS/CISLA/COLLADO DE CONTRERAS/CONSTANZANA/FONTIVEROS/SALVADIOS/BERNUY-ZAPARDIEL/MUÑOSANCHO/RIVILLA DE BARAJAS/CABEZAS DEL POZO/CRESPOS/FLORES DE AVILA/FUENTE EL SAUZ/GIMIALCON
2020-05-18;1701;Gerencia de Ávila;170114;C.S. LAS NAVAS MARQUES;Fase 0;-4.3241213;40.6144359;LAS NAVAS MARQUES;Ávila;40.6144359,-4.3241213;NAVAS DEL MARQUES (LAS)/NAVALPERAL DE PINARES/PEGUERINOS
2020-05-18;1702;Gerencia de Burgos;170201;C.S. ARANDA NORTE;Fase 0;-3.6555077;41.6891216;ARANDA NORTE;Burgos;41.6891216,-3.6555077;ARANDA DE DUERO
2020-05-18;1702;Gerencia de Burgos;170203;C.S. ARANDA SUR;Fase 0;-3.706626;41.6526832;ARANDA SUR;Burgos;41.6526832,-3.706626;ARANDA DE DUERO
2020-05-18;1702;Gerencia de Burgos;170207;C.S. I. LOPEZ SAIZ;Fase 0;-3.6981439;42.351365;I. LOPEZ SAIZ;Burgos;42.351365,-3.6981439;BURGOS
2020-05-18;1702;Gerencia de Burgos;170208;C.S. BURGOS RURAL NORTE;Fase 0;-3.5966157;42.4521283;BURGOS RURAL NORTE;Burgos;42.4521283,-3.5966157;ARRAYA DE OCA/FRESNO DE RODILLA/HURONES/MEDINA DE POMAR/MONASTERIO DE RODILLA/MONTORIO/PINEDA DE LA SIERRA/VALLE DE SEDANO/BARRIOS DE COLINA/CARDEÑUELA RIOPICO/HUERMECES/MERINDAD DE RIO UBIERNA/RUBENA/SANTA MARIA DEL INVIERNO/VALLE DE LAS NAVAS/VALLE DE SANTIBAÑEZ/ALFOZ DE QUINTANADUEÑAS/ARLANZON/ATAPUERCA/BURGOS/ORBANEJA RIOPICO/QUINTANAORTUÑO/QUINTANAPALLA/QUINTANILLA VIVAR/SOTRAGERO/URBEL DEL CASTILLO/VILLAESCUSA LA SOMBRIA/VILLASUR DE HERREROS/VILLAYERNO MORQUILLAS
2020-05-18;1702;Gerencia de Burgos;170209;C.S. BURGOS RURAL SUR;Fase 0;-3.6969143;42.2629834;BURGOS RURAL SUR;Burgos;42.2629834,-3.6969143;ALBILLOS/ARCOS/BUNIEL/CAVIA/MADRIGAL DEL MONTE/MERINDAD DE CUESTA-URRIA/PEDROSA DE RIO URBEL/RABE DE LAS CALZADAS/REVILLA DEL CAMPO/SALDAÑA DE BURGOS/SAN MAMES DE BURGOS/VALDORROS/VILLAGONZALO PEDERNALES/VILLAMIEL DE LA SIERRA/VILLANGOMEZ/VILLARIEZO/VILLORUEBO/BURGOS/CARDEÑADIJO/CASTRILLO DEL VAL/CAYUELA/COGOLLOS/CUBILLO DEL CAMPO/ISAR/PALAZUELOS DE LA SIERRA/REVILLARRUZ/SARRACIN/TARDAJOS/AUSINES (LOS)/CARCEDO DE BURGOS/CARDEÑAJIMENO/CELADA DEL CAMINO/ESTEPAR/FRANDOVINEZ/HORNILLOS DEL CAMINO/IBEAS DE JUARROS/MODUBAR DE LA EMPAREDADA/QUINTANILLAS (LAS)/SAN ADRIAN DE JUARROS/TORRELARA/VILLALBILLA DE BURGOS/VILLANUEVA DE ARGAÑO/VILLAVERDE DEL MONTE
2020-05-18;1702;Gerencia de Burgos;170212;C.S. GAMONAL ANTIGUA;Fase 0;-3.6191225;42.3758528;GAMONAL ANTIGUA;Burgos;42.3758528,-3.6191225;BURGOS
2020-05-18;1702;Gerencia de Burgos;170213;C.S. GAMONAL LAS TORRES;Fase 0;-3.6719481;42.3557004;GAMONAL LAS TORRES;Burgos;42.3557004,-3.6719481;BURGOS
2020-05-18;1702;Gerencia de Burgos;170217;C.S. LOS COMUNEROS;Fase 0;-3.6855424;42.3637215;LOS COMUNEROS;Burgos;42.3637215,-3.6855424;BURGOS
2020-05-18;1702;Gerencia de Burgos;170224;C.S. QUINTANAR SIERRA;Fase 1;-3.0397322;41.9837379;QUINTANAR SIERRA;Burgos;41.9837379,-3.0397322;CANICOSA DE LA SIERRA/QUINTANAR DE LA SIERRA/REGUMIEL DE LA SIERRA/NEILA/PALACIOS DE LA SIERRA/VILVIESTRE DEL PINAR
2020-05-18;1702;Gerencia de Burgos;170231;C.S. VALLE TOBALINA;Fase 1;-3.245942;42.763078;VALLE TOBALINA;Burgos;42.763078,-3.245942;PARTIDO DE LA SIERRA EN TOBALINA/VALLE DE TOBALINA/FRIAS/OÑA
2020-05-18;1702;Gerencia de Burgos;170232;C.S. VALLE VALDEBEZANA;Fase 1;-3.8782143;42.9170306;VALLE VALDEBEZANA;Burgos;42.9170306,-3.8782143;RUCANDIO/ALFOZ DE BRICIA/ARIJA/MERINDAD DE VALDEPORRES/ALFOZ DE SANTA GADEA/VALLE DE VALDEBEZANA
2020-05-18;1703;Gerencia de León;170301;C.S. ARMUNIA;Fase 0;-5.6250478;42.4904947;ARMUNIA;León;42.4904947,-5.6250478;ARDON/CHOZAS DE ABAJO/LEON/SANTOVENIA DE LA VALDONCINA/ONZONILLA/VEGA DE INFANZONES
2020-05-18;1703;Gerencia de León;170302;C.S. ASTORGA I;Fase 0;-6.0592017;42.472513;ASTORGA I;León;42.472513,-6.0592017;ASTORGA/SAN JUSTO DE LA VEGA/VILLAOBISPO DE OTERO
2020-05-18;1703;Gerencia de León;170303;C.S. ASTORGA II;Fase 0;-6.1802328;42.4989784;ASTORGA II;León;42.4989784,-6.1802328;ASTORGA/BRAZUELO/MAGAZ DE CEPEDA/VAL DE SAN LORENZO/VILLAFRANCA DEL BIERZO/LUCILLO/LUYEGO/SANTA COLOMBA DE SOMOZA/SANTIAGO MILLAS/VILLAMEJIL/QUINTANA DEL CASTILLO/SOBRADO/VALDERREY/VILLAGATON
2020-05-18;1703;Gerencia de León;170305;C.S. BOÑAR;Fase 0;-5.3350111;42.9342676;BOÑAR;León;42.9342676,-5.3350111;BOÑAR/VALDELUGUEROS/VALDEPIELAGO/VEGAQUEMADA/PUEBLA DE LILLO/VECILLA (LA)
2020-05-18;1703;Gerencia de León;170306;C.S. CISTIERNA;Fase 0;-5.074482;42.8018865;CISTIERNA;León;42.8018865,-5.074482;ERCINA (LA)/CISTIERNA/PRADO DE LA GUZPEÑA/SABERO/ALMANZA/CEBANICO/CREMENES/PRIORO/VALDERRUEDA
2020-05-18;1703;Gerencia de León;170307;C.S. CUENCA BERNESGA;Fase 0;-5.6824618;42.9003761;CUENCA BERNESGA;León;42.9003761,-5.6824618;POLA DE GORDON (LA)/VILLAMANIN/ROBLA (LA)
2020-05-18;1703;Gerencia de León;170311;C.S. LA MAGDALENA;Fase 0;-5.9752349;42.7934006;LA MAGDALENA;León;42.7934006,-5.9752349;RIOSECO DE TAPIA/SANTA MARIA DE ORDAS/SOTO Y AMIO/CARROCERA/VALDESAMARIO/BARRIOS DE LUNA (LOS)/MURIAS DE PAREDES/OMAÑAS (LAS)/RIELLO
2020-05-18;1703;Gerencia de León;170313;C.S. LA PALOMERA;Fase 0;-5.5639192;42.6100731;LA PALOMERA;León;42.6100731,-5.5639192;LEON
2020-05-18;1703;Gerencia de León;170314;C.S. CONDESA;Fase 0;-5.5759819;42.5974726;CONDESA;León;42.5974726,-5.5759819;LEON
2020-05-18;1703;Gerencia de León;170317;C.S. JOSE AGUADO II;Fase 0;-5.4450772;42.619135;JOSE AGUADO II;León;42.619135,-5.4450772;LEON/VALDEFRESNO/VEGAS DEL CONDADO/VILLATURIEL
2020-05-18;1703;Gerencia de León;170318;C.S. MANSILLA MULAS;Fase 1;-5.3429113;42.4399063;MANSILLA MULAS;León;42.4399063,-5.3429113;MANSILLA MAYOR/SANTA CRISTINA DE VALMADRIGAL/VILLAMORATIEL DE LAS MATAS/VILLATURIEL/BURGO RANERO (EL)/GUSENDOS DE LOS OTEROS/VALVERDE-ENRIQUE/VILLANUEVA DE LAS MANZANAS/VILLASABARIEGO/CAMPO DE VILLAVIDEL/CORBILLOS DE LOS OTEROS/MANSILLA DE LAS MULAS/SANTAS MARTAS
2020-05-18;1703;Gerencia de León;170321;C.S. RIBERA DEL ESLA;Fase 0;-5.2352506;42.6220766;RIBERA DEL ESLA;León;42.6220766,-5.2352506;VALDEPOLO/CUBILLAS DE RUEDA/GRADEFES
2020-05-18;1703;Gerencia de León;170327;C.S. VALENCIA DE D. JUAN;Fase 0;-5.489176;42.278276;VALENCIA DE D. JUAN;León;42.278276,-5.489176;CASTILFALE/FUENTES DE CARBAJAL/VILLADEMOR DE LA VEGA/CABREROS DEL RIO/CUBILLAS DE LOS OTEROS/MATADEON DE LOS OTEROS/MATANZA/VILLABRAZ/VILLAMAÑAN/VILLAORNATE Y CASTRO/ALGADEFE/FRESNO DE LA VEGA/PAJARES DE LOS OTEROS/SAN MILLAN DE LOS CABALLEROS/TORAL DE LOS GUZMANES/VALDEMORA/VALENCIA DE DON JUAN/VILLAMANDOS
2020-05-18;1704;Gerencia de Ponferrada;170403;C.S. FABERO;Fase 1;-6.7032857;42.8176963;FABERO;León;42.8176963,-6.7032857;FABERO/PERANZANES/CANDIN/VEGA DE ESPINAREDA
2020-05-18;1704;Gerencia de Ponferrada;170404;C.S. PONFERRADA I;Fase 1;-6.5098923;42.5043763;PONFERRADA I;León;42.5043763,-6.5098923;PONFERRADA/CONGOSTO/MOLINASECA
2020-05-18;1704;Gerencia de Ponferrada;170405;C.S. PONFERRADA II;Fase 1;-6.5770514;42.6316193;PONFERRADA II;León;42.6316193,-6.5770514;CUBILLOS DEL SIL/PONFERRADA
2020-05-18;1704;Gerencia de Ponferrada;170408;C.S. TORENO;Fase 1;-6.5033694;42.7810332;TORENO;León;42.7810332,-6.5033694;BERLANGA DEL BIERZO/TORENO/PARAMO DEL SIL
2020-05-18;1704;Gerencia de Ponferrada;170411;C.S. PONFERRADA IV;Fase 1;-6.6267109;42.5980544;PONFERRADA IV;León;42.5980544,-6.6267109;CABAÑAS RARAS/PONFERRADA
2020-05-18;1705;Gerencia de Palencia;170503;C.S. CARRION DE LOS CONDES;Fase 0;-4.624195;42.3504747;CARRION DE LOS CONDES;Palencia;42.3504747,-4.624195;BUSTILLO DEL PARAMO DE CARRION/LOMAS/PERALES/CARRION DE LOS CONDES/CERVATOS DE LA CUEZA/MANQUILLOS/NOGAL DE LAS HUERTAS/SERNA (LA)/VILLANUÑO DE VALDAVIA/VILLATURDE/VILLOLDO/ARCONADA/CALZADA DE LOS MOLINOS/LOMA DE UCIEZA/SAN MAMES DE CAMPOS/VALDE-UCIEZA/VILLALCAZAR DE SIRGA/VILLAMORONTA
2020-05-18;1705;Gerencia de Palencia;170508;C.S. JARDINILLOS;Fase 0;-4.5383516;42.0122939;JARDINILLOS;Palencia;42.0122939,-4.5383516;PALENCIA
2020-05-18;1705;Gerencia de Palencia;170509;C.S. DE LA PUEBLA;Fase 0;-4.529;42.006;DE LA PUEBLA;Palencia;42.006,-4.529;PALENCIA
2020-05-18;1705;Gerencia de Palencia;170516;C.S. TORQUEMADA;Fase 1;-4.1999618;42.0367418;TORQUEMADA;Palencia;42.0367418,-4.1999618;COBOS DE CERRATO/TORQUEMADA/VILLAMEDIANA/CORDOVILLA LA REAL/HORNILLOS DE CERRATO/PALENZUELA/QUINTANA DEL PUENTE/TABANERA DE CERRATO/VILLAHAN/HERRERA DE VALDECAÑAS
2020-05-18;1706;Gerencia de Salamanca;170602;C.S. ALDEADAVILA RIBERA;Fase 1;-6.6595106;41.1113017;ALDEADAVILA RIBERA;Salamanca;41.1113017,-6.6595106;CEREZAL DE PEÑAHORCADA/MIEZA/VILLASBUENAS/ALDEADAVILA DE LA RIBERA/BARRUECOPARDO/MASUECO/SALDEANA/SAUCELLE/MILANO (EL)/VILVESTRE/ZARZA DE PUMAREDA (LA)
2020-05-18;1706;Gerencia de Salamanca;170605;C.S. CANTALAPIEDRA;Fase 1;-5.21837;41.0921314;CANTALAPIEDRA;Salamanca;41.0921314,-5.21837;PALACIOSRUBIOS/POVEDA DE LAS CINTAS/TARAZONA DE GUAREÑA/VILLAFLORES/ZORITA DE LA FRONTERA/CANTALAPIEDRA
2020-05-18;1706;Gerencia de Salamanca;170606;C.S. CIUDAD RODRIGO;Fase 0;-6.4762406;40.6126798;CIUDAD RODRIGO;Salamanca;40.6126798,-6.4762406;ATALAYA (LA)/BODON (EL)/CASTILLEJO DE MARTIN VIEJO/ENCINA (LA)/SERRADILLA DEL ARROYO/SERRADILLA DEL LLANO/CIUDAD RODRIGO/MONSAGRO/PASTORES/SAELICES EL CHICO/SANCTI-SPIRITUS/TENEBRON/ZAMARRA/CARPIO DE AZABA
2020-05-18;1706;Gerencia de Salamanca;170608;C.S. FUENTE DE SAN ESTEBAN;Fase 0;-6.2514024;40.8046117;FUENTE DE SAN ESTEBAN;Salamanca;40.8046117,-6.2514024;BOADA/CABRILLAS/CASTRAZ/SAGRADA (LA)/FUENTE DE SAN ESTEBAN (LA)/PELARRODRIGUEZ/SAN MUÑOZ/BUENAMADRE/CUBO DE DON SANCHO (EL)/MARTIN DE YELTES
2020-05-18;1706;Gerencia de Salamanca;170611;C.S. GARRIDO NORTE;Fase 0;-5.6512485;40.9831349;GARRIDO NORTE;Salamanca;40.9831349,-5.6512485;SALAMANCA
2020-05-18;1706;Gerencia de Salamanca;170612;C.S. GARRIDO SUR;Fase 0;-5.6376245;40.9715334;GARRIDO SUR;Salamanca;40.9715334,-5.6376245;SALAMANCA
2020-05-18;1706;Gerencia de Salamanca;170617;C.S. LINARES DE RIOFRIO;Fase 0;-5.8782411;40.6057622;LINARES DE RIOFRIO;Salamanca;40.6057622,-5.8782411;HERGUIJUELA DEL CAMPO/MEMBRIBE DE LA SIERRA/SAN ESTEBAN DE LA SIERRA/SAN MIGUEL DE VALERO/SIERPE (LA)/TORNADIZO (EL)/ENDRINAL/ESCURIAL DE LA SIERRA/FRADES DE LA SIERRA/LINARES DE RIOFRIO/MONLEON/BARBALOS/SANTIBAÑEZ DE LA SIERRA/VALERO
2020-05-18;1706;Gerencia de Salamanca;170620;C.S. MIRANDA DEL CASTAÑAR;Fase 1;-6.0341157;40.4383859;MIRANDA DEL CASTAÑAR;Salamanca;40.4383859,-6.0341157;CEPEDA/HERGUIJUELA DE LA SIERRA/MADROÑAL/MIRANDA DEL CASTAÑAR/VILLANUEVA DEL CONDE/SOTOSERRANO/GARCIBUEY/SEQUEROS
2020-05-18;1706;Gerencia de Salamanca;170621;C.S. PEDROSILLO EL RALO;Fase 0;-5.4871391;41.1200652;PEDROSILLO EL RALO;Salamanca;41.1200652,-5.4871391;CABEZABELLOSA DE LA CALZADA/PARADA DE RUBIALES/PITIEGUA/TARDAGUILA/VALLESA DE LA GUAREÑA/VELLES (LA)/VILLAVERDE DE GUAREÑA/ARCEDIANO/CAÑIZAL/ESPINO DE LA ORBADA/ORBADA (LA)/PEDROSILLO EL RALO/ALDEANUEVA DE FIGUEROA/GOMECELLO/NEGRILLA DE PALENCIA/PAJARES DE LA LAGUNA/PALENCIA DE NEGRILLA
2020-05-18;1706;Gerencia de Salamanca;170622;C.S. PERIURBANA NORTE;Fase 0;-5.6415859;41.0249771;PERIURBANA NORTE;Salamanca;41.0249771,-5.6415859;ALDEALENGUA/ALDEARRUBIA/ALMENARA DE TORMES/CASTELLANOS DE MORISCOS/CASTELLANOS DE VILLIQUERA/MONTERRUBIO DE ARMUÑA/MORISCOS/SAN MORALES/VALVERDON/VILLARES DE LA REINA/JUZBADO/SAN CRISTOBAL DE LA CUESTA/CABRERIZOS/VILLAMAYOR
2020-05-18;1706;Gerencia de Salamanca;170623;C.S. PERIURBANO SUR;Fase 0;-5.773642;40.9106826;PERIURBANO SUR;Salamanca;40.9106826,-5.773642;ALDEATEJADA/ALDEAVIEJA DE TORMES/CARBAJOSA DE LA SAGRADA/MONTERRUBIO DE LA SIERRA/PINO DE TORMES (EL)/SALAMANCA/SAN PEDRO DEL VALLE/VEGA DE TIRADOS/ZARAPICOS/DOÑINOS DE SALAMANCA/GALINDO Y PERAHUY/GOLPEJAS/MIRANDA DE AZAN/ROLLAN/ARAPILES/BARBADILLO/CARRASCAL DE BARREGAS/MORILLE/MOZARBEZ/PARADA DE ARRIBA/SAN PEDRO DE ROZADOS
2020-05-18;1706;Gerencia de Salamanca;170626;C.S. ROBLEDA;Fase 1;-6.576536;40.3713532;ROBLEDA;Salamanca;40.3713532,-6.576536;HERGUIJUELA DE CIUDAD RODRIGO/MARTIAGO/ROBLEDA/SAHUGO (EL)/VILLASRUBIAS/PEÑAPARDA/AGALLAS/PAYO (EL)
2020-05-18;1706;Gerencia de Salamanca;170634;C.S. VITIGUDINO;Fase 0;-6.397953;41.061593;VITIGUDINO;Salamanca;41.061593,-6.397953;ALMENDRA/BOGAJO/BRINCONES/CABEZA DEL CABALLO/ENCINASOLA DE LOS COMENDADORES/ESPADAÑA/PERALEJOS DE ARRIBA/POZOS DE HINOJO/SANCHON DE LA RIBERA/TRABANCA/VALDERRODRIGO/VALSALABROSO/VIDOLA (LA)/VILLAR DE PERALONSO/VILLARMUERTO/VILLAVIEJA DE YELTES/GUADRAMIRO/IRUELOS/MORONTA/PEREÑA DE LA RIBERA/VITIGUDINO/AHIGAL DE VILLARINO/BARCEO/CIPEREZ/PEÑA (LA)/PERALEJOS DE ABAJO/PUERTAS/VILLAR DE SAMANIEGO/VILLARES DE YELTES/VILLARINO DE LOS AIRES/YECLA DE YELTES
2020-05-18;1706;Gerencia de Salamanca;170635;C.S. UNIVERSIDAD CENTRO;Fase 0;-5.6668451;40.9635604;UNIVERSIDAD CENTRO;Salamanca;40.9635604,-5.6668451;SALAMANCA
2020-05-18;1706;Gerencia de Salamanca;170636;C.S. SAN JUAN;Fase 0;-5.6596496;40.9722411;SAN JUAN;Salamanca;40.9722411,-5.6596496;SALAMANCA
2020-05-18;1707;Gerencia de Segovia;170701;C.S. CANTALEJO;Fase 0;-3.9413908;41.2406977;CANTALEJO;Segovia;41.2406977,-3.9413908;CABEZUELA/CANTALEJO/CUBILLO/FUENTERREBOLLO/NAVALILLA/PUEBLA DE PEDRAZA/SEBULCOR/AREVALILLO DE CEGA/CABALLAR/COBOS DE FUENTIDUEÑA/FUENTE EL OLMO DE FUENTIDUEÑA/MUÑOVEROS/REBOLLO/VALLE DE TABLADILLO/VEGANZONES/ALDEALCORVO/CARRASCAL DEL RIO/SAN MIGUEL DE BERNUY/SAN PEDRO DE GAILLOS/SAUQUILLO DE CABEZAS/TORREIGLESIAS/TUREGANO/VALDEVACAS Y GUIJAR
2020-05-18;1707;Gerencia de Segovia;170702;C.S. CARBONERO EL MAYOR;Fase 0;-4.1840569;41.1764848;CARBONERO EL MAYOR;Segovia;41.1764848,-4.1840569;AGUILAFUENTE/CANTIMPALOS/NAVALMANZANO/PINARNEGRILLO/ALDEA REAL/CARBONERO EL MAYOR/ESCALONA DEL PRADO/ESCARABAJOSA DE CABEZAS/ESCOBAR DE POLENDOS/FUENTEPELAYO/LASTRAS DE CUELLAR/MOZONCILLO/SAN MARTIN Y MUDRIAN/TABANERA LA LUENGA/YANGUAS DE ERESMA/ZARZUELA DEL PINAR
2020-05-18;1707;Gerencia de Segovia;170704;C.S. FUENTESAUCO;Fase 0;-4.0940193;41.4080459;FUENTESAUCO;Segovia;41.4080459,-4.0940193;COZUELOS DE FUENTIDUEÑA/FUENTEPIÑEL/FUENTESAUCO DE FUENTIDUEÑA/MEMBIBRE DE LA HOZ/ALDEASOÑA/HONTALBILLA/TORRECILLA DEL PINAR/ADRADOS/CALABAZAS DE FUENTIDUEÑA/OLOMBRADA/PEROSILLO
2020-05-18;1707;Gerencia de Segovia;170708;C.S. SEGOVIA I;Fase 0;-4.114543;40.9380492;SEGOVIA I;Segovia;40.9380492,-4.114543;SEGOVIA
2020-05-18;1707;Gerencia de Segovia;170710;C.S. SEGOVIA III;Fase 0;-4.120243;40.94888;SEGOVIA III;Segovia;40.94888,-4.120243;SEGOVIA
